item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units
Wrap Sandwich,11/18/2014,Paper 4314,Box 1000,0.4,3.0,0.0,0,0,3.0,0,1.2,22.176666666666666,26.612,2.2
8X10 Port Pap.,11/18/2014,Paper 4314,Box 500,3.5,12.0,0.0,0,0,12.0,0,7.5,2.735,20.5125,8.0
Straws,11/18/2014,Paper 4314,Box 300,13.5,0.0,0.0,0,0,0.0,0,11.0,1.098,12.078,1.5
Pan Liners,11/18/2014,Paper 4314,Box 1000,0.7,0.0,0.0,0,0,0.0,0,0.7,31.145000000000003,21.8015,0.0
Mylar,11/18/2014,Paper 4314,roll 5280,1.25,0.0,0.0,0,0,0.0,0,0.9,81.57644444444445,73.4188,0.35
Cucumber,11/18/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,11/18/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,11/18/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,11/18/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,11/18/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,11/18/2014,Produce 4315,Head Let,4.0,180.0,0.0,0,0,180.0,0,68.0,1.4322,97.3896,116.0
Tomatoes,11/18/2014,Produce 4315,lb,65.0,200.0,0.0,0,0,200.0,0,120.0,1.1611,139.332,145.0
Onions,11/18/2014,Produce 4315,lb,55.0,0.0,0.0,0,0,0.0,0,20.0,0.3577,7.154,35.0
Sprouts,11/18/2014,Produce 4315,lb,6.0,5.0,0.0,0,0,5.0,0,2.0,1.9,3.8,9.0
Celery,11/18/2014,Produce 4315,stalk,6.0,3.0,0.0,0,0,3.0,0,4.5,1.3109111111111111,5.8991,4.5
Cucumbers,11/18/2014,Produce 4315,ea,24.0,24.0,0.0,0,0,24.0,0,24.0,0.5642,13.5408,24.0
Syrup Coke,11/18/2014,Beverage 4316,gal,7.0,0.0,0.0,0,0,0.0,0,4.5,13.21,59.44500000000001,2.5
Syrup Diet Coke,11/18/2014,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,5.5,13.21,72.655,2.0
Syrup Sprite,11/18/2014,Beverage 4316,gal,0.5,5.0,0.0,0,0,5.0,0,4.0,13.21,52.84,1.5
Syrup Lemonade Light,11/18/2014,Beverage 4316,gal,3.5,0.0,0.0,0,0,0.0,0,3.0,14.340000000000002,43.02,0.5
Syrup Mello Yellow,11/18/2014,Beverage 4316,gal,2.5,0.0,0.0,0,0,0.0,0,1.25,13.780000000000001,17.225,1.25
Syrup Dr. Pepper,11/18/2014,Beverage 4316,gal,7.0,0.0,0.0,0,0,0.0,0,2.5,12.95,32.375,4.5
Syrup Cherry Coke,11/18/2014,Beverage 4316,gal,5.0,5.0,0.0,0,0,5.0,0,7.5,13.21,99.075,2.5
Syrup Powerade,11/18/2014,Beverage 4316,gal,2.5,0.0,0.0,0,0,0.0,0,2.5,13.780000000000001,34.45,0.0
Tea Bag Brew Lipton,11/18/2014,Beverage 4316,ea,9.0,24.0,0.0,0,0,24.0,0,19.0,0.9541000000000001,18.1279,14.0
Water (bottle),11/18/2014,Beverage 4316,bottle,65.0,24.0,0.0,0,0,24.0,0,56.0,0.2805,15.708000000000002,33.0
JJ Lunch Box,11/18/2014,Catering 4320,ea,145.0,0.0,0.0,0,0,0.0,0,136.0,0.32339999999999997,43.9824,9.0
"Tray Cater Cmbo 12"" w / dome lid",11/18/2014,Catering 4320,each,27.0,0.0,0.0,0,0,0.0,0,26.0,0.9654,25.1004,1.0
"Tray Cater Cmbo 16"" w / dome lid",11/18/2014,Catering 4320,each,14.0,0.0,0.0,0,0,0.0,0,3.0,1.7939999999999998,5.382,11.0
Party Tray Bags,11/18/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,11/25/2014,Bread 4311,ea,622.0,924.0,0.0,0,0,924.0,0,575.0,0.4364,250.93,971.0
Wheat,11/25/2014,Bread 4311,ea,35.0,48.0,0.0,0,0,48.0,0,36.0,1.4607,52.5852,47.0
Equal Sugar Substitute,11/25/2014,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,11/25/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,11/25/2014,Food 4312,lb,25.25,35.75,0.0,0,0,35.75,0,28.75,3.507001739130435,100.8263,32.25
Salami,11/25/2014,Food 4312,lb,26.25,36.75,0.0,0,0,36.75,0,31.75,3.228,102.489,31.25
Ham,11/25/2014,Food 4312,lb,74.5,125.3,0.0,0,0,125.3,0,94.0,2.7449999999999997,258.03,105.80000000000001
Turkey,11/25/2014,Food 4312,lb,138.0,109.75,0.0,0,0,109.75,0,118.5,2.7352,324.1212,129.25
Beef,11/25/2014,Food 4312,lb,65.5,60.6,0.0,0,0,60.6,0,57.25,4.558099563318777,260.9512,68.85
Bacon,11/25/2014,Food 4312,ea,1225.0,1200.0,0.0,0,0,1200.0,0,1369.0,0.1808,247.5152,1056.0
Cheese,11/25/2014,Food 4312,lb,90.5,139.3,0.0,0,0,139.3,0,104.5,2.698,281.941,125.30000000000001
Mayonnaise,11/25/2014,Food 4312,gal mayo,48.0,12.0,0.0,0,0,12.0,0,49.5,8.8112,436.15439999999995,10.5
Oil,11/25/2014,Food 4312,gal oil,9.2,6.0,0.0,0,0,6.0,0,14.2,8.582,121.8644,1.0
Vinegar,11/25/2014,Food 4312,gal vinegar,9.7,0.0,0.0,0,0,0.0,0,8.8,4.027602272727273,35.4429,0.8999999999999986
Avocado,11/25/2014,Food 4312,avo can,16.0,12.0,0.0,0,0,12.0,0,16.0,3.2103,51.3648,12.0
Peppers Cherry,11/25/2014,Food 4312,Gal Peppers,25.0,0.0,0.0,0,0,0.0,0,22.0,7.6575,168.465,3.0
Mustard Dijon,11/25/2014,Food 4312,jar dijon,15.0,0.0,0.0,0,0,0.0,0,14.0,5.2774,73.8836,1.0
Soy Sauce,11/25/2014,Food 4312,gal soy,2.3,0.0,0.0,0,0,0.0,0,2.25,9.715288888888889,21.8594,0.04999999999999982
Tuna,11/25/2014,Food 4312,can tuna,19.0,6.0,0.0,0,0,6.0,0,20.0,8.641200000000001,172.824,5.0
Pam Spray,11/25/2014,Food 4312,ea,5.0,0.0,0.0,0,0,0.0,0,5.0,2.5224,12.612000000000002,0.0
Oregano,11/25/2014,Food 4312,cont oregano,2.2,0.0,0.0,0,0,0.0,0,2.2,20.802999999999997,45.7666,0.0
Basil,11/25/2014,Food 4312,cont basil,2.2,0.0,0.0,0,0,0.0,0,2.2,5.0,11.0,0.0
Sugar,11/25/2014,Food 4312,lb,15.0,75.0,0.0,0,0,75.0,0,65.0,0.43960000000000005,28.574,25.0
Mayo Packets,11/25/2014,Food 4312,Box 204,1.5,1.0,0.0,0,0,1.0,0,1.1,19.746181818181817,21.7208,1.4
Mustard Packets,11/25/2014,Food 4312,Box 500,1.2,0.0,0.0,0,0,0.0,0,1.1,5.906545454545454,6.4972,0.09999999999999987
Sweet n Low Packets,11/25/2014,Food 4312,Case  3000,0.67,0.0,0.0,0,0,0.0,0,0.67,23.232537313432832,15.5658,0.0
Pickles,11/25/2014,Sides 4313,ea,118.0,72.0,0.0,0,0,72.0,0,73.0,0.3481,25.4113,117.0
Chip JJ Reg ,11/25/2014,Sides 4313,ea,107.0,180.0,0.0,0,0,180.0,0,146.0,0.3683,53.7718,141.0
Chip JJ BBQ ,11/25/2014,Sides 4313,ea,217.0,240.0,0.0,0,0,240.0,0,206.0,0.3685,75.911,251.0
Chip JJ Jalapeno ,11/25/2014,Sides 4313,ea,108.0,240.0,0.0,0,0,240.0,0,119.0,0.3683,43.8277,229.0
Chip JJ S&V ,11/25/2014,Sides 4313,ea,167.0,120.0,0.0,0,0,120.0,0,65.0,0.3684,23.946,222.0
Chip JJ Skinny ,11/25/2014,Sides 4313,ea,129.0,60.0,0.0,0,0,60.0,0,114.0,0.4333,49.3962,75.0
Cookie Oatmeal Raisin,11/25/2014,Sides 4313,ea,96.0,0.0,0.0,0,0,0.0,0,58.0,0.46540000000000004,26.9932,38.0
Cookie JJ Triple Choc Chip,11/25/2014,Sides 4313,ea,114.0,112.0,0.0,0,0,112.0,0,96.0,0.5477,52.5792,130.0
Sysco Cup Foam Tall 12 oz,11/25/2014,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,11/25/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,11/25/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,11/25/2014,Paper 4314,ea,1503.0,0.0,0.0,0,0,0.0,0,1002.0,0.035300000000000005,35.3706,501.0
Lid 22oz JJ,11/25/2014,Paper 4314,ea,1480.0,0.0,0.0,0,0,0.0,0,1045.0,0.011999999999999999,12.54,435.0
Cup 30oz JJ,11/25/2014,Paper 4314,ea,1138.0,0.0,0.0,0,0,0.0,0,898.0,0.0588,52.8024,240.0
Lid 30oz JJ,11/25/2014,Paper 4314,ea,1666.0,0.0,0.0,0,0,0.0,0,1430.0,0.0202,28.886,236.0
Napkins,11/25/2014,Paper 4314,Pack 284,14.0,0.0,0.0,0,0,0.0,0,11.0,2.795,30.744999999999997,3.0
Bags 8# JJ,11/25/2014,Paper 4314,Box 1000,0.75,1.0,0.0,0,0,1.0,0,1.1,42.46,46.706,0.6499999999999999
Wrap Sandwich,11/25/2014,Paper 4314,Box 1000,1.2,3.0,0.0,0,0,3.0,0,2.5,22.17672,55.4418,1.7000000000000002
8X10 Port Pap.,11/25/2014,Paper 4314,Box 500,7.5,12.0,0.0,0,0,12.0,0,9.5,2.7350000000000003,25.9825,10.0
Straws,11/25/2014,Paper 4314,Box 300,11.0,0.0,0.0,0,0,0.0,0,9.0,1.098,9.882,1.2000000000000002
Pan Liners,11/25/2014,Paper 4314,Box 1000,0.7,0.0,0.0,0,0,0.0,0,0.7,31.145000000000003,21.8015,0.0
Mylar,11/25/2014,Paper 4314,roll 5280,0.9,1.0,0.0,0,0,1.0,0,1.6,82.4466875,131.9147,0.2999999999999998
Cucumber,11/25/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,11/25/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,11/25/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,11/25/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,11/25/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,11/25/2014,Produce 4315,Head Let,68.0,192.0,0.0,0,0,192.0,0,90.0,1.3728,123.552,170.0
Tomatoes,11/25/2014,Produce 4315,lb,120.0,125.0,0.0,0,0,125.0,0,95.0,1.4666,139.327,150.0
Onions,11/25/2014,Produce 4315,lb,20.0,50.0,0.0,0,0,50.0,0,50.0,0.33,16.5,20.0
Sprouts,11/25/2014,Produce 4315,lb,2.0,12.0,0.0,0,0,12.0,0,8.0,1.58,12.64,6.0
Celery,11/25/2014,Produce 4315,stalk,4.5,0.0,0.0,0,0,0.0,0,2.2,1.3109090909090908,2.884,2.3
Cucumbers,11/25/2014,Produce 4315,ea,24.0,24.0,0.0,0,0,24.0,0,30.0,0.8383,25.149,18.0
Syrup Coke,11/25/2014,Beverage 4316,gal,4.5,5.0,0.0,0,0,5.0,0,7.5,13.21,99.075,2.0
Syrup Diet Coke,11/25/2014,Beverage 4316,gal,5.5,0.0,0.0,0,0,0.0,0,3.0,13.21,39.63,2.5
Syrup Sprite,11/25/2014,Beverage 4316,gal,4.0,0.0,0.0,0,0,0.0,0,2.5,13.209999999999999,33.025,1.5
Syrup Lemonade Light,11/25/2014,Beverage 4316,gal,3.0,0.0,0.0,0,0,0.0,0,1.25,14.34,17.925,1.75
Syrup Mello Yellow,11/25/2014,Beverage 4316,gal,1.25,0.0,0.0,0,0,0.0,0,1.0,13.78,13.78,0.25
Syrup Dr. Pepper,11/25/2014,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,5.5,12.95,71.225,2.0
Syrup Cherry Coke,11/25/2014,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,4.0,13.21,52.84,3.5
Syrup Powerade,11/25/2014,Beverage 4316,gal,2.5,0.0,0.0,0,0,0.0,0,1.75,13.78,24.115,0.75
Tea Bag Brew Lipton,11/25/2014,Beverage 4316,ea,19.0,24.0,0.0,0,0,24.0,0,27.0,0.9525,25.7175,16.0
Water (bottle),11/25/2014,Beverage 4316,bottle,56.0,48.0,0.0,0,0,48.0,0,81.0,0.2797,22.6557,23.0
JJ Lunch Box,11/25/2014,Catering 4320,ea,136.0,0.0,0.0,0,0,0.0,0,105.0,0.3234,33.957,31.0
"Tray Cater Cmbo 12"" w / dome lid",11/25/2014,Catering 4320,each,26.0,0.0,0.0,0,0,0.0,0,22.0,0.9654,21.2388,4.0
"Tray Cater Cmbo 16"" w / dome lid",11/25/2014,Catering 4320,each,3.0,25.0,0.0,0,0,25.0,0,18.0,1.7744,31.9392,10.0
Party Tray Bags,11/25/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Flat Bread,12/02/2014,Bread 4311,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.159,0.0,0.0
Mini Loaf,12/02/2014,Bread 4311,ea,575.0,1008.0,0.0,0,0,1008.0,0,787.0,0.4364,343.4468,796.0
Wheat,12/02/2014,Bread 4311,ea,36.0,48.0,0.0,0,0,48.0,0,43.0,1.4606,62.8058,41.0
Equal Sugar Substitute,12/02/2014,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,12/02/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,12/02/2014,Food 4312,lb,28.75,33.0,0.0,0,0,33.0,0,35.0,3.507,122.745,26.75
Salami,12/02/2014,Food 4312,lb,31.75,37.0,0.0,0,0,37.0,0,43.5,3.228,140.418,25.25
Ham,12/02/2014,Food 4312,lb,94.0,131.9,0.0,0,0,131.9,0,137.0,2.745,376.065,88.9
Turkey,12/02/2014,Food 4312,lb,118.5,122.15,0.0,0,0,122.15,0,136.25,2.735000366972477,372.6438,104.4
Beef,12/02/2014,Food 4312,lb,57.25,58.05,0.0,0,0,58.05,0,66.25,4.558,301.9675,49.05
Bacon,12/02/2014,Food 4312,ea,1369.0,600.0,0.0,0,0,600.0,0,1100.0,0.1808,198.88,869.0
Cheese,12/02/2014,Food 4312,lb,104.5,104.19,0.0,0,0,104.19,0,111.75,2.7016,301.9038,96.94
Mayonnaise,12/02/2014,Food 4312,gal mayo,49.5,12.0,0.0,0,0,12.0,0,52.0,8.801,457.652,9.5
Oil,12/02/2014,Food 4312,gal oil,14.2,0.0,0.0,0,0,0.0,0,13.25,8.582,113.71150000000002,0.9499999999999993
Vinegar,12/02/2014,Food 4312,gal vinegar,8.8,4.0,0.0,0,0,4.0,0,12.2,3.981803278688525,48.578,0.6000000000000014
Avocado,12/02/2014,Food 4312,avo can,16.0,12.0,0.0,0,0,12.0,0,19.0,3.2101,60.9919,9.0
Peppers Cherry,12/02/2014,Food 4312,Gal Peppers,22.0,4.0,0.0,0,0,4.0,0,22.5,7.646,172.035,3.5
Mustard Dijon,12/02/2014,Food 4312,jar dijon,14.0,0.0,0.0,0,0,0.0,0,11.5,5.2774,60.6901,2.5
Soy Sauce,12/02/2014,Food 4312,gal soy,2.25,0.0,0.0,0,0,0.0,0,2.2,9.71531818181818,21.373699999999996,0.04999999999999982
Tuna,12/02/2014,Food 4312,can tuna,20.0,0.0,0.0,0,0,0.0,0,15.0,8.6412,129.618,5.0
Pam Spray,12/02/2014,Food 4312,ea,5.0,0.0,0.0,0,0,0.0,0,5.0,2.5224,12.612000000000002,0.0
Oregano,12/02/2014,Food 4312,cont oregano,2.2,0.0,0.0,0,0,0.0,0,2.1,20.803,43.6863,0.10000000000000009
Basil,12/02/2014,Food 4312,cont basil,2.2,0.0,0.0,0,0,0.0,0,2.1,5.0,10.5,0.10000000000000009
Sugar,12/02/2014,Food 4312,lb,65.0,0.0,0.0,0,0,0.0,0,44.0,0.43960000000000005,19.3424,21.0
Mayo Packets,12/02/2014,Food 4312,Box 204,1.1,0.0,0.0,0,0,0.0,0,0.6,19.746166666666667,11.8477,0.5000000000000001
Mustard Packets,12/02/2014,Food 4312,Box 500,1.1,0.0,0.0,0,0,0.0,0,0.4,5.906499999999999,2.3626,0.7000000000000001
Sweet n Low Packets,12/02/2014,Food 4312,Case  3000,0.67,0.0,0.0,0,0,0.0,0,0.67,23.232537313432832,15.5658,0.0
Pickles,12/02/2014,Sides 4313,ea,73.0,144.0,0.0,0,0,144.0,0,127.0,0.3481,44.2087,90.0
Chip JJ Reg ,12/02/2014,Sides 4313,ea,146.0,180.0,0.0,0,0,180.0,0,197.0,0.36829999999999996,72.5551,129.0
Chip JJ BBQ ,12/02/2014,Sides 4313,ea,206.0,240.0,0.0,0,0,240.0,0,241.0,0.3684,88.7844,205.0
Chip JJ Jalapeno ,12/02/2014,Sides 4313,ea,119.0,240.0,0.0,0,0,240.0,0,177.0,0.36829999999999996,65.1891,182.0
Chip JJ S&V ,12/02/2014,Sides 4313,ea,65.0,240.0,0.0,0,0,240.0,0,147.0,0.36829999999999996,54.1401,158.0
Chip JJ Skinny ,12/02/2014,Sides 4313,ea,114.0,60.0,0.0,0,0,60.0,0,132.0,0.4333,57.1956,42.0
Cookie Oatmeal Raisin,12/02/2014,Sides 4313,ea,58.0,56.0,0.0,0,0,56.0,0,82.0,0.4642,38.0644,32.0
Cookie JJ Triple Choc Chip,12/02/2014,Sides 4313,ea,96.0,112.0,0.0,0,0,112.0,0,123.0,0.5477,67.3671,85.0
Sysco Cup Foam Tall 12 oz,12/02/2014,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,12/02/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,12/02/2014,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Cup 22oz JJ,12/02/2014,Paper 4314,ea,1002.0,1000.0,0.0,0,0,1000.0,0,1518.0,0.0354,53.7372,484.0
Lid 22oz JJ,12/02/2014,Paper 4314,ea,1045.0,1000.0,0.0,0,0,1000.0,0,1685.0,0.011999999999999999,20.22,360.0
Cup 30oz JJ,12/02/2014,Paper 4314,ea,898.0,750.0,0.0,0,0,750.0,0,1482.0,0.0589,87.2898,166.0
Lid 30oz JJ,12/02/2014,Paper 4314,ea,1430.0,0.0,0.0,0,0,0.0,0,1174.0,0.0202,23.7148,256.0
Napkins,12/02/2014,Paper 4314,Pack 284,11.0,0.0,0.0,0,0,0.0,0,6.5,2.795,18.1675,4.5
Bags 8# JJ,12/02/2014,Paper 4314,Box 1000,1.1,0.0,0.0,0,0,0.0,0,0.7,42.46000000000001,29.722000000000005,0.40000000000000013
Wrap Sandwich,12/02/2014,Paper 4314,Box 1000,2.5,3.0,0.0,0,0,3.0,0,3.75,22.176693333333333,83.1626,1.75
8X10 Port Pap.,12/02/2014,Paper 4314,Box 500,9.5,12.0,0.0,0,0,12.0,0,15.0,2.735,41.025,6.5
Straws,12/02/2014,Paper 4314,Box 300,9.0,0.0,0.0,0,0,0.0,0,6.75,1.098,7.4115,1.3499999999999996
Pan Liners,12/02/2014,Paper 4314,Box 1000,0.7,0.0,0.0,0,0,0.0,0,0.7,31.145000000000003,21.8015,0.0
Mylar,12/02/2014,Paper 4314,roll 5280,1.6,0.0,0.0,0,0,0.0,0,1.5,82.44673333333334,123.67010000000002,0.10000000000000009
Cucumber,12/02/2014,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,12/02/2014,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,12/02/2014,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,12/02/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,12/02/2014,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,12/02/2014,Produce 4315,Head Let,90.0,96.0,0.0,0,0,96.0,0,65.0,1.1126,72.319,121.0
Tomatoes,12/02/2014,Produce 4315,lb,95.0,75.0,0.0,0,0,75.0,0,62.5,2.0496,128.1,107.5
Onions,12/02/2014,Produce 4315,lb,50.0,50.0,0.0,0,0,50.0,0,55.0,0.3769,20.7295,45.0
Sprouts,12/02/2014,Produce 4315,lb,8.0,6.0,0.0,0,0,6.0,0,7.0,1.6337,11.4359,7.0
Celery,12/02/2014,Produce 4315,stalk,2.2,7.0,0.0,0,0,7.0,0,4.2,0.8583095238095239,3.6049,4.999999999999999
Cucumbers,12/02/2014,Produce 4315,ea,30.0,0.0,0.0,0,0,0.0,0,6.0,0.8382999999999999,5.0298,24.0
Syrup Coke,12/02/2014,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,5.25,13.21,69.3525,2.25
Syrup Diet Coke,12/02/2014,Beverage 4316,gal,3.0,5.0,0.0,0,0,5.0,0,7.0,13.209999999999999,92.47,1.0
Syrup Sprite,12/02/2014,Beverage 4316,gal,2.5,0.0,0.0,0,0,0.0,0,2.5,13.209999999999999,33.025,0.0
Syrup Lemonade Light,12/02/2014,Beverage 4316,gal,1.25,2.5,0.0,0,0,2.5,0,3.75,14.34,53.775,0.0
Syrup Mello Yellow,12/02/2014,Beverage 4316,gal,1.0,2.5,0.0,0,0,2.5,0,3.5,13.78,48.23,0.0
Syrup Dr. Pepper,12/02/2014,Beverage 4316,gal,5.5,0.0,0.0,0,0,0.0,0,2.5,12.95,32.375,3.0
Syrup Cherry Coke,12/02/2014,Beverage 4316,gal,4.0,5.0,0.0,0,0,5.0,0,7.5,13.21,99.075,1.5
Syrup Powerade,12/02/2014,Beverage 4316,gal,1.75,2.5,0.0,0,0,2.5,0,4.0,13.78,55.12,0.25
Tea Bag Brew Lipton,12/02/2014,Beverage 4316,ea,27.0,0.0,0.0,0,0,0.0,0,13.0,0.9525,12.3825,14.0
Water (bottle),12/02/2014,Beverage 4316,bottle,81.0,0.0,0.0,0,0,0.0,0,61.0,0.27969999999999995,17.0617,20.0
JJ Lunch Box,12/02/2014,Catering 4320,ea,105.0,0.0,0.0,0,0,0.0,0,95.0,0.32339999999999997,30.722999999999995,10.0
"Tray Cater Cmbo 12"" w / dome lid",12/02/2014,Catering 4320,each,22.0,0.0,0.0,0,0,0.0,0,19.0,0.9654,18.3426,3.0
"Tray Cater Cmbo 16"" w / dome lid",12/02/2014,Catering 4320,each,18.0,0.0,0.0,0,0,0.0,0,18.0,1.7744,31.9392,0.0
Party Tray Bags,12/02/2014,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,12/09/2014,Bread 4311,ea,787.0,798.0,0.0,0,0,798.0,0,630.0,0.4388,276.444,955.0
Wheat,12/09/2014,Bread 4311,ea,43.0,32.0,0.0,0,0,32.0,0,25.0,1.4606000000000001,36.515,50.0
Equal Sugar Substitute,12/09/2014,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,12/09/2014,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,12/09/2014,Food 4312,lb,35.0,34.9,0.0,0,0,34.9,0,36.75,3.5070013605442174,128.8823,33.150000000000006
Salami,12/09/2014,Food 4312,lb,43.5,39.75,0.0,0,0,39.75,0,48.5,3.2279999999999998,156.558,34.75
Ham,12/09/2014,Food 4312,lb,137.0,91.35,0.0,0,0,91.35,0,120.75,2.745000414078675,331.4588,107.6
Turkey,12/09/2014,Food 4312,lb,136.25,117.4,0.0,0,0,117.4,0,108.25,2.7350004618937644,296.0638,145.4
Beef,12/09/2014,Food 4312,lb,66.25,69.9,0.0,0,0,69.9,0,54.5,4.558,248.411,81.65
Bacon,12/09/2014,Food 4312,ea,1100.0,1200.0,0.0,0,0,1200.0,0,1100.0,0.1907,209.77,1200.0
Cheese,12/09/2014,Food 4312,lb,111.75,104.13,0.0,0,0,104.13,0,92.0,2.698,248.216,123.88
Mayonnaise,12/09/2014,Food 4312,gal mayo,52.0,8.0,0.0,0,0,8.0,0,48.5,8.795301030927835,426.5721,11.5
Oil,12/09/2014,Food 4312,gal oil,13.25,0.0,0.0,0,0,0.0,0,12.25,8.581999999999999,105.1295,1.0
Vinegar,12/09/2014,Food 4312,gal vinegar,12.2,0.0,0.0,0,0,0.0,0,11.2,3.9818035714285718,44.5962,1.0
Avocado,12/09/2014,Food 4312,avo can,19.0,12.0,0.0,0,0,12.0,0,19.0,3.21,60.99,12.0
Peppers Cherry,12/09/2014,Food 4312,Gal Peppers,22.5,0.0,0.0,0,0,0.0,0,20.5,7.646,156.743,2.0
Mustard Dijon,12/09/2014,Food 4312,jar dijon,11.5,6.0,0.0,0,0,6.0,0,15.5,5.264503225806452,81.5998,2.0
Soy Sauce,12/09/2014,Food 4312,gal soy,2.2,0.0,0.0,0,0,0.0,0,2.0,9.7153,19.4306,0.20000000000000018
Tuna,12/09/2014,Food 4312,can tuna,15.0,6.0,0.0,0,0,6.0,0,18.0,8.6305,155.349,3.0
Pam Spray,12/09/2014,Food 4312,ea,5.0,0.0,0.0,0,0,0.0,0,4.0,2.5224,10.0896,1.0
Oregano,12/09/2014,Food 4312,cont oregano,2.1,0.0,0.0,0,0,0.0,0,2.0,20.803,41.606,0.10000000000000009
Basil,12/09/2014,Food 4312,cont basil,2.1,0.0,0.0,0,0,0.0,0,2.0,5.0,10.0,0.10000000000000009
Sugar,12/09/2014,Food 4312,lb,44.0,0.0,0.0,0,0,0.0,0,15.0,0.43960000000000005,6.594,29.0
Mayo Packets,12/09/2014,Food 4312,Box 204,0.6,1.0,0.0,0,0,1.0,0,0.9,19.732888888888887,17.7596,0.7000000000000001
Mustard Packets,12/09/2014,Food 4312,Box 500,0.4,1.0,0.0,0,0,1.0,0,1.5,5.886333333333333,8.8295,-0.10000000000000009
Sweet n Low Packets,12/09/2014,Food 4312,Case  3000,0.67,0.0,0.0,0,0,0.0,0,0.67,23.232537313432832,15.5658,0.0
Pickles,12/09/2014,Sides 4313,ea,127.0,72.0,0.0,0,0,72.0,0,94.0,0.3481,32.7214,105.0
Chip JJ Reg ,12/09/2014,Sides 4313,ea,197.0,120.0,0.0,0,0,120.0,0,95.0,0.3683,34.9885,222.0
