item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units
Chip JJ Reg ,08/11/2015,Sides 4313,ea,137.0,180.0,0.0,0,0,180.0,0,124.0,0.3642,45.1608,193.0
Chip JJ BBQ ,08/11/2015,Sides 4313,ea,228.0,300.0,0.0,0,0,300.0,0,222.0,0.3642,80.8524,306.0
Chip JJ Jalapeno ,08/11/2015,Sides 4313,ea,142.0,300.0,0.0,0,0,300.0,0,186.0,0.3642,67.7412,256.0
Chip JJ S&V ,08/11/2015,Sides 4313,ea,165.0,240.0,0.0,0,0,240.0,0,125.0,0.36419999999999997,45.525,280.0
Chip JJ Skinny ,08/11/2015,Sides 4313,ea,105.0,60.0,0.0,0,0,60.0,0,75.0,0.42969999999999997,32.2275,90.0
Cookie Oatmeal Raisin,08/11/2015,Sides 4313,ea,65.0,112.0,0.0,0,0,112.0,0,87.0,0.46340000000000003,40.3158,90.0
Cookie JJ Triple Choc Chip,08/11/2015,Sides 4313,ea,117.0,224.0,0.0,0,0,224.0,0,149.0,0.5529,82.3821,192.0
Sysco Cup Foam Tall 12 oz,08/11/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,08/11/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,08/11/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Napkins,08/11/2015,Paper 4314,Pack 567,0.0,0.0,0.0,0,0,0.0,0,0.0,3.05,0.0,0.0
Cup 22oz JJ,08/11/2015,Paper 4314,ea,604.0,1000.0,0.0,0,0,1000.0,0,938.0,0.0359,33.6742,666.0
Lid 22oz JJ,08/11/2015,Paper 4314,ea,1346.0,0.0,0.0,0,0,0.0,0,859.0,0.0107,9.1913,487.0
Cup 30oz JJ,08/11/2015,Paper 4314,ea,962.0,0.0,0.0,0,0,0.0,0,658.0,0.0598,39.3484,304.0
Lid 30oz JJ,08/11/2015,Paper 4314,ea,1479.0,0.0,0.0,0,0,0.0,0,1173.0,0.0183,21.4659,306.0
Napkins,08/11/2015,Paper 4314,Pack 284,10.0,0.0,0.0,0,0,0.0,0,5.75,2.8225043478260865,16.2294,4.25
Bags 8# JJ,08/11/2015,Paper 4314,Box 1000,0.699999988079071,1.0,0.0,0,0,1.0,0,1.0,42.46,42.46,0.699999988079071
Wrap Sandwich,08/11/2015,Paper 4314,Box 1000,2.5,3.0,0.0,0,0,3.0,0,3.0999999046325684,22.176710359656745,68.7478,2.4000000953674316
8X10 Port Pap.,08/11/2015,Paper 4314,Box 500,5.5,12.0,0.0,0,0,12.0,0,8.0,2.735,21.88,9.5
Straws,08/11/2015,Paper 4314,Box 300,19.5,0.0,0.0,0,0,0.0,0,16.5,1.757521212121212,28.999100000000002,2.9999999999999982
Pan Liners,08/11/2015,Paper 4314,Box 1000,0.8999999761581421,0.0,0.0,0,0,0.0,0,0.8999999761581421,30.980000820689753,27.882,0.0
Mylar,08/11/2015,Paper 4314,roll 5280,1.399999976158142,0.0,0.0,0,0,0.0,0,1.2999999523162842,83.78261845774351,108.9174,0.10000002384185791
Cucumber,08/11/2015,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,08/11/2015,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,08/11/2015,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,08/11/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,08/11/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,08/11/2015,Produce 4315,Head Let,75.0,216.0,0.0,0,0,216.0,0,121.0,1.1509,139.2589,170.0
Tomatoes,08/11/2015,Produce 4315,lb,66.0,200.0,0.0,0,0,200.0,0,103.0,1.0898999999999999,112.25969999999998,163.0
Onions,08/11/2015,Produce 4315,lb,16.0,50.0,0.0,0,0,50.0,0,20.0,0.6866,13.732,46.0
Sprouts,08/11/2015,Produce 4315,lb,4.25,12.0,0.0,0,0,12.0,0,9.0,2.1204,19.0836,7.25
Celery,08/11/2015,Produce 4315,stalk,4.0,6.0,0.0,0,0,6.0,0,3.25,1.49,4.8425,6.75
Cucumbers,08/11/2015,Produce 4315,ea,6.0,24.0,0.0,0,0,24.0,0,8.0,1.0417,8.3336,22.0
Syrup Coke,08/11/2015,Beverage 4316,gal,6.0,0.0,0.0,0,0,0.0,0,3.5,13.73,48.055,2.5
Syrup Diet Coke,08/11/2015,Beverage 4316,gal,7.0,0.0,0.0,0,0,0.0,0,5.0,13.73,68.65,2.0
Syrup Sprite,08/11/2015,Beverage 4316,gal,4.5,0.0,0.0,0,0,0.0,0,3.5,13.73,48.055,1.0
Syrup Lemonade Light,08/11/2015,Beverage 4316,gal,1.5,2.5,0.0,0,0,2.5,0,2.5,14.9,37.25,1.5
Syrup Mello Yellow,08/11/2015,Beverage 4316,gal,1.5,0.0,0.0,0,0,0.0,0,1.0,14.32,14.32,0.5
Syrup Dr. Pepper,08/11/2015,Beverage 4316,gal,1.5,5.0,0.0,0,0,5.0,0,3.0,13.46,40.38,3.5
Syrup Cherry Coke,08/11/2015,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,5.0,13.73,68.65,2.5
Syrup Powerade,08/11/2015,Beverage 4316,gal,1.5,2.5,0.0,0,0,2.5,0,3.0,14.32,42.96,1.0
Tea Bag Brew Lipton,08/11/2015,Beverage 4316,ea,11.0,24.0,0.0,0,0,24.0,0,20.0,0.9513,19.026,15.0
Water (bottle),08/11/2015,Beverage 4316,bottle,48.0,48.0,0.0,0,0,48.0,0,62.0,0.2792,17.3104,34.0
JJ Lunch Box,08/11/2015,Catering 4320,ea,214.0,0.0,0.0,0,0,0.0,0,214.0,0.32,68.48,0.0
"Tray Cater Cmbo 12"" w / dome lid",08/11/2015,Catering 4320,each,26.0,0.0,0.0,0,0,0.0,0,25.0,0.9317,23.2925,1.0
"Tray Cater Cmbo 16"" w / dome lid",08/11/2015,Catering 4320,each,14.0,25.0,0.0,0,0,25.0,0,29.0,1.7116,49.6364,10.0
Party Tray Bags,08/11/2015,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,08/18/2015,Bread 4311,ea,726.0,1008.0,0.0,0,0,1008.0,0,644.0,0.43879999999999997,282.5872,1090.0
Wheat,08/18/2015,Bread 4311,ea,53.0,64.0,0.0,0,0,64.0,0,66.0,1.4606000000000001,96.3996,51.0
Equal Sugar Substitute,08/18/2015,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,08/18/2015,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,08/18/2015,Food 4312,lb,40.0,34.15,0.0,0,0,34.15,0,43.5,3.3743999999999996,146.7864,30.650000000000006
Salami,08/18/2015,Food 4312,lb,48.0,35.55,0.0,0,0,35.55,0,55.5,2.796700900900901,155.2169,28.049999999999997
Ham,08/18/2015,Food 4312,lb,101.5,81.9,0.0,0,0,81.9,0,88.0,2.068,181.984,95.4
Turkey,08/18/2015,Food 4312,lb,261.0,163.55,0.0,0,0,163.55,0,291.25,3.5640000000000005,1038.015,133.3
Beef,08/18/2015,Food 4312,lb,71.25,60.3,0.0,0,0,60.3,0,68.75,4.779800727272728,328.6113,62.80000000000001
Bacon,08/18/2015,Food 4312,ea,1009.0,1200.0,0.0,0,0,1200.0,0,1122.0,0.17279999999999998,193.8816,1087.0
Cheese,08/18/2015,Food 4312,lb,114.25,108.27,0.0,0,0,108.27,0,106.0,2.364,250.58399999999997,116.51999999999998
Mayonnaise,08/18/2015,Food 4312,gal mayo,52.25,12.0,0.0,0,0,12.0,0,52.75,8.160200947867299,430.4506,11.5
Oil,08/18/2015,Food 4312,gal oil,10.75,0.0,0.0,0,0,0.0,0,9.75,8.487702564102564,82.7551,1.0
Vinegar,08/18/2015,Food 4312,gal vinegar,12.5,0.0,0.0,0,0,0.0,0,11.5,3.8933999999999997,44.7741,1.0
Avocado,08/18/2015,Food 4312,avo can,10.5,12.0,0.0,0,0,12.0,0,9.25,3.21,29.6925,13.25
Peppers Cherry,08/18/2015,Food 4312,Gal Peppers,23.0,4.0,0.0,0,0,4.0,0,23.200000762939453,7.453801479017275,172.9282,3.799999237060547
Mustard Dijon,08/18/2015,Food 4312,jar dijon,14.5,0.0,0.0,0,0,0.0,0,12.5,5.2418,65.5225,2.0
Soy Sauce,08/18/2015,Food 4312,gal soy,4.099999904632568,0.0,0.0,0,0,0.0,0,3.799999952316284,9.430710644655612,35.8367,0.2999999523162842
Tuna,08/18/2015,Food 4312,can tuna,12.25,6.0,0.0,0,0,6.0,0,12.0,7.687,92.244,6.25
Pam Spray,08/18/2015,Food 4312,ea,8.0,0.0,0.0,0,0,0.0,0,8.0,2.4955,19.964,0.0
Oregano,08/18/2015,Food 4312,cont oregano,4.75,0.0,0.0,0,0,0.0,0,4.699999809265137,20.59659658052958,96.804,0.05000019073486328
Basil,08/18/2015,Food 4312,cont basil,4.75,0.0,0.0,0,0,0.0,0,4.699999809265137,21.818809396086728,102.54839999999999,0.05000019073486328
Sugar,08/18/2015,Food 4312,lb,20.0,25.0,0.0,0,0,25.0,0,24.0,0.5852,14.044800000000002,21.0
Mayo Packets,08/18/2015,Food 4312,Box 204,1.5,0.0,0.0,0,0,0.0,0,0.800000011920929,17.789999734908346,14.232,0.699999988079071
Mustard Packets,08/18/2015,Food 4312,Box 500,2.25,0.0,0.0,0,0,0.0,0,1.899999976158142,5.880000073784277,11.172,0.3500000238418579
Sweet n Low Packets,08/18/2015,Food 4312,Case  3000,0.2680000039935112,0.0,0.0,0,0,0.0,0,0.2680000039935112,23.232462340376497,6.2263,0.0
Pickles,08/18/2015,Sides 4313,ea,101.0,72.0,0.0,0,0,72.0,0,41.0,0.3481,14.2721,132.0
Chip JJ Reg ,08/18/2015,Sides 4313,ea,124.0,180.0,0.0,0,0,180.0,0,121.0,0.36419999999999997,44.0682,183.0
Chip JJ BBQ ,08/18/2015,Sides 4313,ea,222.0,300.0,0.0,0,0,300.0,0,305.0,0.3642,111.081,217.0
Chip JJ Jalapeno ,08/18/2015,Sides 4313,ea,186.0,240.0,0.0,0,0,240.0,0,215.0,0.36419999999999997,78.303,211.0
Chip JJ S&V ,08/18/2015,Sides 4313,ea,125.0,180.0,0.0,0,0,180.0,0,182.0,0.3642,66.2844,123.0
Chip JJ Skinny ,08/18/2015,Sides 4313,ea,75.0,120.0,0.0,0,0,120.0,0,132.0,0.42969999999999997,56.7204,63.0
Cookie Oatmeal Raisin,08/18/2015,Sides 4313,ea,87.0,0.0,0.0,0,0,0.0,0,49.0,0.46340000000000003,22.7066,38.0
Cookie JJ Triple Choc Chip,08/18/2015,Sides 4313,ea,149.0,112.0,0.0,0,0,112.0,0,111.0,0.5529,61.3719,150.0
Sysco Cup Foam Tall 12 oz,08/18/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,08/18/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,08/18/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Napkins,08/18/2015,Paper 4314,Pack 567,0.0,0.0,0.0,0,0,0.0,0,0.0,3.05,0.0,0.0
Cup 22oz JJ,08/18/2015,Paper 4314,ea,938.0,0.0,0.0,0,0,0.0,0,349.0,0.0359,12.5291,589.0
Lid 22oz JJ,08/18/2015,Paper 4314,ea,859.0,0.0,0.0,0,0,0.0,0,346.0,0.0107,3.7022,513.0
Cup 30oz JJ,08/18/2015,Paper 4314,ea,658.0,750.0,0.0,0,0,750.0,0,1114.0,0.0598,66.6172,294.0
Lid 30oz JJ,08/18/2015,Paper 4314,ea,1173.0,0.0,0.0,0,0,0.0,0,886.0,0.0183,16.2138,287.0
Napkins,08/18/2015,Paper 4314,Pack 284,5.75,12.0,0.0,0,0,12.0,0,13.5,2.8225037037037035,38.1038,4.25
Bags 8# JJ,08/18/2015,Paper 4314,Box 1000,1.0,0.0,0.0,0,0,0.0,0,0.4000000059604645,42.45999936729671,16.984,0.5999999940395355
Wrap Sandwich,08/18/2015,Paper 4314,Box 1000,3.0999999046325684,3.0,0.0,0,0,3.0,0,3.5999999046325684,22.176695031926236,79.8361,2.5
8X10 Port Pap.,08/18/2015,Paper 4314,Box 500,8.0,12.0,0.0,0,0,12.0,0,11.0,2.735,30.084999999999997,9.0
Straws,08/18/2015,Paper 4314,Box 300,16.5,0.0,0.0,0,0,0.0,0,13.5,1.7575185185185198,23.7265,3.0000000000000013
Pan Liners,08/18/2015,Paper 4314,Box 1000,0.8999999761581421,0.0,0.0,0,0,0.0,0,0.8999999761581421,30.980000820689753,27.882,0.0
Mylar,08/18/2015,Paper 4314,roll 5280,1.2999999523162842,0.0,0.0,0,0,0.0,0,0.8999999761581421,83.78255777503539,75.4043,0.3999999761581421
Cucumber,08/18/2015,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,08/18/2015,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,08/18/2015,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,08/18/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,08/18/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,08/18/2015,Produce 4315,Head Let,121.0,144.0,0.0,0,0,144.0,0,103.0,1.4879,153.2537,162.0
Tomatoes,08/18/2015,Produce 4315,lb,103.0,150.0,0.0,0,0,150.0,0,112.0,1.1697000000000002,131.0064,141.0
Onions,08/18/2015,Produce 4315,lb,20.0,50.0,0.0,0,0,50.0,0,31.0,0.6885,21.3435,39.0
Sprouts,08/18/2015,Produce 4315,lb,9.0,6.0,0.0,0,0,6.0,0,8.0,2.1333,17.0664,7.0
Celery,08/18/2015,Produce 4315,stalk,3.25,3.0,0.0,0,0,3.0,0,3.0,1.5794,4.7382,3.25
Cucumbers,08/18/2015,Produce 4315,ea,8.0,36.0,0.0,0,0,36.0,0,13.0,1.0321,13.417300000000001,31.0
Syrup Coke,08/18/2015,Beverage 4316,gal,3.5,5.0,0.0,0,0,5.0,0,6.5,13.73,89.245,2.0
Syrup Diet Coke,08/18/2015,Beverage 4316,gal,5.0,5.0,0.0,0,0,5.0,0,8.0,13.73,109.84,2.0
Syrup Sprite,08/18/2015,Beverage 4316,gal,3.5,0.0,0.0,0,0,0.0,0,2.0,13.73,27.46,1.5
Syrup Lemonade Light,08/18/2015,Beverage 4316,gal,2.5,0.0,0.0,0,0,0.0,0,1.0,14.9,14.9,1.5
Syrup Mello Yellow,08/18/2015,Beverage 4316,gal,1.0,0.0,0.0,0,0,0.0,0,0.5,14.32,7.16,0.5
Syrup Dr. Pepper,08/18/2015,Beverage 4316,gal,3.0,5.0,0.0,0,0,5.0,0,2.5,13.459999999999999,33.65,5.5
Syrup Cherry Coke,08/18/2015,Beverage 4316,gal,5.0,5.0,0.0,0,0,5.0,0,7.5,13.729999999999999,102.975,2.5
Syrup Powerade,08/18/2015,Beverage 4316,gal,3.0,2.5,0.0,0,0,2.5,0,3.75,14.32,53.7,1.75
Tea Bag Brew Lipton,08/18/2015,Beverage 4316,ea,20.0,24.0,0.0,0,0,24.0,0,29.0,0.9513,27.5877,15.0
Water (bottle),08/18/2015,Beverage 4316,bottle,62.0,24.0,0.0,0,0,24.0,0,46.0,0.2792,12.8432,40.0
JJ Lunch Box,08/18/2015,Catering 4320,ea,214.0,0.0,0.0,0,0,0.0,0,214.0,0.32,68.48,0.0
"Tray Cater Cmbo 12"" w / dome lid",08/18/2015,Catering 4320,each,25.0,0.0,0.0,0,0,0.0,0,24.0,0.9317000000000001,22.3608,1.0
"Tray Cater Cmbo 16"" w / dome lid",08/18/2015,Catering 4320,each,29.0,0.0,0.0,0,0,0.0,0,28.0,1.7116,47.9248,1.0
Party Tray Bags,08/18/2015,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,08/25/2015,Bread 4311,ea,644.0,1092.0,0.0,0,0,1092.0,0,726.0,0.4388,318.5688,1010.0
Wheat,08/25/2015,Bread 4311,ea,66.0,32.0,0.0,0,0,32.0,0,51.0,1.4606000000000001,74.4906,47.0
Equal Sugar Substitute,08/25/2015,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,08/25/2015,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
Capicola,08/25/2015,Food 4312,lb,43.5,35.4,0.0,0,0,35.4,0,45.25,3.377001104972376,152.8093,33.650000000000006
Salami,08/25/2015,Food 4312,lb,55.5,0.0,0.0,0,0,0.0,0,21.75,2.7966988505747126,60.828199999999995,33.75
Ham,08/25/2015,Food 4312,lb,88.0,124.0,0.0,0,0,124.0,0,93.75,2.07,194.06249999999997,118.25
Turkey,08/25/2015,Food 4312,lb,291.25,180.25,0.0,0,0,180.25,0,346.5,3.5899001443001444,1243.9004,125.0
Beef,08/25/2015,Food 4312,lb,68.75,51.25,0.0,0,0,51.25,0,60.0,4.8169,289.014,60.0
Bacon,08/25/2015,Food 4312,ea,1122.0,1200.0,0.0,0,0,1200.0,0,1086.0,0.17279999999999998,187.66079999999997,1236.0
Cheese,08/25/2015,Food 4312,lb,106.0,142.07,0.0,0,0,142.07,0,134.0,2.364,316.776,114.07
Mayonnaise,08/25/2015,Food 4312,gal mayo,52.75,12.0,0.0,0,0,12.0,0,53.75,8.160200930232557,438.6108,11.0
Oil,08/25/2015,Food 4312,gal oil,9.75,0.0,0.0,0,0,0.0,0,8.75,8.487702857142857,74.2674,1.0
Vinegar,08/25/2015,Food 4312,gal vinegar,11.5,0.0,0.0,0,0,0.0,0,10.75,3.893404651162791,41.8541,0.75
Avocado,08/25/2015,Food 4312,avo can,9.25,12.0,0.0,0,0,12.0,0,10.0,3.21,32.1,11.25
Peppers Cherry,08/25/2015,Food 4312,Gal Peppers,23.200000762939453,4.0,0.0,0,0,4.0,0,24.0,7.453600000000001,178.8864,3.200000762939453
Mustard Dijon,08/25/2015,Food 4312,jar dijon,12.5,6.0,0.0,0,0,6.0,0,16.75,5.241802985074627,87.8002,1.75
Soy Sauce,08/25/2015,Food 4312,gal soy,3.799999952316284,0.0,0.0,0,0,0.0,0,3.5999999046325684,9.430694694272535,33.9505,0.20000004768371582
Tuna,08/25/2015,Food 4312,can tuna,12.0,12.0,0.0,0,0,12.0,0,18.200000762939453,7.685598578920529,139.8779,5.799999237060547
Pam Spray,08/25/2015,Food 4312,ea,8.0,0.0,0.0,0,0,0.0,0,7.0,2.4955,17.4685,1.0
Oregano,08/25/2015,Food 4312,cont oregano,4.699999809265137,0.0,0.0,0,0,0.0,0,4.5,20.596600000000002,92.6847,0.19999980926513672
Basil,08/25/2015,Food 4312,cont basil,4.699999809265137,0.0,0.0,0,0,0.0,0,4.5,21.8188,98.1846,0.19999980926513672
Sugar,08/25/2015,Food 4312,lb,24.0,25.0,0.0,0,0,25.0,0,25.0,0.5852,14.63,24.0
Mayo Packets,08/25/2015,Food 4312,Box 204,0.800000011920929,1.0,0.0,0,0,1.0,0,1.100000023841858,17.789999614412142,19.569,0.699999988079071
Mustard Packets,08/25/2015,Food 4312,Box 500,1.899999976158142,0.0,0.0,0,0,0.0,0,1.25,5.88,7.35,0.6499999761581421
Sweet n Low Packets,08/25/2015,Food 4312,Case  3000,0.2680000039935112,0.0,0.0,0,0,0.0,0,0.2680000039935112,23.232462340376497,6.2263,0.0
Pickles,08/25/2015,Sides 4313,ea,41.0,144.0,0.0,0,0,144.0,0,63.0,0.34809999999999997,21.9303,122.0
Chip JJ Reg ,08/25/2015,Sides 4313,ea,121.0,180.0,0.0,0,0,180.0,0,135.0,0.3642,49.167,166.0
Chip JJ BBQ ,08/25/2015,Sides 4313,ea,305.0,300.0,0.0,0,0,300.0,0,304.0,0.3642,110.7168,301.0
Chip JJ Jalapeno ,08/25/2015,Sides 4313,ea,215.0,180.0,0.0,0,0,180.0,0,214.0,0.3642,77.9388,181.0
Chip JJ S&V ,08/25/2015,Sides 4313,ea,182.0,180.0,0.0,0,0,180.0,0,159.0,0.3642,57.9078,203.0
Chip JJ Skinny ,08/25/2015,Sides 4313,ea,132.0,60.0,0.0,0,0,60.0,0,124.0,0.4297,53.2828,68.0
Cookie Oatmeal Raisin,08/25/2015,Sides 4313,ea,49.0,56.0,0.0,0,0,56.0,0,58.0,0.4634,26.8772,47.0
Cookie JJ Triple Choc Chip,08/25/2015,Sides 4313,ea,111.0,168.0,0.0,0,0,168.0,0,145.0,0.5529000000000001,80.1705,134.0
Sysco Cup Foam Tall 12 oz,08/25/2015,Paper 4314,Case 1000,0.0,0.0,0.0,0,0,0.0,0,0.0,20.0,0.0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,08/25/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,08/25/2015,Paper 4314,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Napkins,08/25/2015,Paper 4314,Pack 567,0.0,0.0,0.0,0,0,0.0,0,0.0,3.05,0.0,0.0
Cup 22oz JJ,08/25/2015,Paper 4314,ea,349.0,1000.0,0.0,0,0,1000.0,0,746.0,0.0359,26.7814,603.0
Lid 22oz JJ,08/25/2015,Paper 4314,ea,346.0,1000.0,0.0,0,0,1000.0,0,819.0,0.0107,8.7633,527.0
Cup 30oz JJ,08/25/2015,Paper 4314,ea,1114.0,0.0,0.0,0,0,0.0,0,846.0,0.0598,50.5908,268.0
Lid 30oz JJ,08/25/2015,Paper 4314,ea,886.0,0.0,0.0,0,0,0.0,0,631.0,0.0183,11.5473,255.0
Napkins,08/25/2015,Paper 4314,Pack 284,13.5,0.0,0.0,0,0,0.0,0,8.199999809265137,2.822500065652337,23.1445,5.300000190734863
Bags 8# JJ,08/25/2015,Paper 4314,Box 1000,0.4000000059604645,1.0,0.0,0,0,1.0,0,0.75,42.46,31.845,0.6500000059604645
Wrap Sandwich,08/25/2015,Paper 4314,Box 1000,3.5999999046325684,0.0,0.0,0,0,0.0,0,1.5,22.17673333333333,33.2651,2.0999999046325684
8X10 Port Pap.,08/25/2015,Paper 4314,Box 500,11.0,12.0,0.0,0,0,12.0,0,14.5,2.735,39.6575,8.5
Straws,08/25/2015,Paper 4314,Box 300,13.5,0.0,0.0,0,0,0.0,0,11.25,1.7575199999999997,19.7721,2.2499999999999996
Pan Liners,08/25/2015,Paper 4314,Box 1000,0.8999999761581421,0.0,0.0,0,0,0.0,0,0.8999999761581421,30.980000820689753,27.882,0.0
Mylar,08/25/2015,Paper 4314,roll 5280,0.8999999761581421,1.0,0.0,0,0,1.0,0,1.600000023841858,83.7706862517195,134.0331,0.2999999523162842
Cucumber,08/25/2015,Produce 4315,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.6804,0.0,0.0
Iceburg Head ,08/25/2015,Produce 4315,24 Count,0.0,0.0,0.0,0,0,0.0,0,0.0,22.75,0.0,0.0
Lettuce,08/25/2015,Produce 4315,12 Packs,0.0,0.0,0.0,0,0,0.0,0,0.0,2.27,0.0,0.0
Roma Tomatoes,08/25/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Yellow Onions,08/25/2015,Produce 4315,lb,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0
Lettuce,08/25/2015,Produce 4315,Head Let,103.0,120.0,0.0,0,0,120.0,0,81.0,1.7546000000000002,142.1226,142.0
Tomatoes,08/25/2015,Produce 4315,lb,112.0,100.0,0.0,0,0,100.0,0,85.0,1.25,106.25,127.0
Onions,08/25/2015,Produce 4315,lb,31.0,50.5,0.0,0,0,50.5,0,47.0,0.6332,29.7604,34.5
Sprouts,08/25/2015,Produce 4315,lb,8.0,6.0,0.0,0,0,6.0,0,7.75,2.1384000000000003,16.5726,6.25
Celery,08/25/2015,Produce 4315,stalk,3.0,3.0,0.0,0,0,3.0,0,0.20000000298023224,1.5899999763071542,0.318,5.799999997019768
Cucumbers,08/25/2015,Produce 4315,ea,13.0,30.0,0.0,0,0,30.0,0,22.0,1.5720999999999998,34.5862,21.0
Syrup Coke,08/25/2015,Beverage 4316,gal,6.5,0.0,0.0,0,0,0.0,0,4.0,13.73,54.92,2.5
Syrup Diet Coke,08/25/2015,Beverage 4316,gal,8.0,0.0,0.0,0,0,0.0,0,6.0,13.729999999999999,82.38,2.0
Syrup Sprite,08/25/2015,Beverage 4316,gal,2.0,0.0,0.0,0,0,0.0,0,2.0,13.73,27.46,0.0
Syrup Lemonade Light,08/25/2015,Beverage 4316,gal,1.0,2.5,0.0,0,0,2.5,0,2.0,14.9,29.8,1.5
Syrup Mello Yellow,08/25/2015,Beverage 4316,gal,0.5,2.5,0.0,0,0,2.5,0,2.0,14.32,28.64,1.0
Syrup Dr. Pepper,08/25/2015,Beverage 4316,gal,2.5,5.0,0.0,0,0,5.0,0,5.0,13.459999999999999,67.3,2.5
Syrup Cherry Coke,08/25/2015,Beverage 4316,gal,7.5,0.0,0.0,0,0,0.0,0,4.5,13.729999999999999,61.785,3.0
Syrup Powerade,08/25/2015,Beverage 4316,gal,3.75,0.0,0.0,0,0,0.0,0,2.0,14.32,28.64,1.75
Tea Bag Brew Lipton,08/25/2015,Beverage 4316,ea,29.0,0.0,0.0,0,0,0.0,0,15.0,0.9513,14.2695,14.0
Water (bottle),08/25/2015,Beverage 4316,bottle,46.0,48.0,0.0,0,0,48.0,0,57.0,0.2792,15.9144,37.0
JJ Lunch Box,08/25/2015,Catering 4320,ea,214.0,0.0,0.0,0,0,0.0,0,209.0,0.31999999999999995,66.88,5.0
"Tray Cater Cmbo 12"" w / dome lid",08/25/2015,Catering 4320,each,24.0,0.0,0.0,0,0,0.0,0,21.0,0.9317,19.5657,3.0
"Tray Cater Cmbo 16"" w / dome lid",08/25/2015,Catering 4320,each,28.0,0.0,0.0,0,0,0.0,0,21.0,1.7116000000000002,35.9436,7.0
Party Tray Bags,08/25/2015,Catering 4320,ea,0.0,0.0,0.0,0,0,0.0,0,0.0,0.7942,0.0,0.0
Mini Loaf,09/01/2015,Bread 4311,ea,726.0,924.0,0.0,0,0,924.0,0,646.0,0.4388,283.4648,1004.0
Wheat,09/01/2015,Bread 4311,ea,51.0,32.0,0.0,0,0,32.0,0,35.0,1.4606000000000001,51.121,48.0
Equal Sugar Substitute,09/01/2015,Food 4312,Case 2000,0.0,0.0,0.0,0,0,0.0,0,0.0,26.94,0.0,0.0
Avo Fresco,09/01/2015,Food 4312,Case,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.0,0.0
